TVDSS,SV,DEN,SV_1,SV_NEW
1610.479,4515.513,2.434999,5085.152356,5079.968714
1610.605,4515.876,2.435013,5085.58878,5080.404693
1610.732,4516.239,2.435028,5086.02867,5080.844136
1610.858,4516.602,2.435043,5086.4651,5081.28012
1610.984,4516.962,2.435057,5086.901532,5081.716107
1611.111,4517.322,2.435072,5087.341431,5082.155558
1611.237,4517.681,2.435086,5087.777868,5082.59155
1611.363,4518.041,2.435101,5088.214308,5083.027545
1611.49,4518.399,2.435116,5088.654214,5083.467003
1611.616,4518.757,2.435131,5089.09066,5083.903004
1611.742,4519.119,2.435145,5089.527108,5084.339007
1611.868,4519.49,2.43516,5089.963558,5084.775012
1611.995,4519.869,2.435174,5090.403475,5085.214481
1612.121,4520.25,2.435189,5090.839931,5085.650492
1612.247,4520.636,2.435204,5091.276389,5086.086505
1612.374,4521.038,2.435218,5091.716314,5086.525982
1612.5,4521.432,2.435233,5092.152778,5086.962
1612.626,4521.827,2.435248,5092.589244,5087.398022
1612.753,4522.223,2.435262,5093.029177,5087.837506
1612.879,4522.62,2.435277,5093.465649,5088.273533
1613.005,4523.016,2.435292,5093.902123,5088.709562
1613.131,4523.415,2.435306,5094.3386,5089.145594
1613.258,4523.815,2.435321,5094.778543,5089.585089
1613.384,4524.217,2.435336,5095.215025,5090.021126
1613.51,4524.617,2.43535,5095.65151,5090.457166
1613.637,4525.016,2.435365,5096.091461,5090.896669
1613.763,4525.414,2.43538,5096.527951,5091.332714
1613.889,4525.813,2.435394,5096.964444,5091.768761
1614.016,4526.21,2.435409,5097.404403,5092.208272
1614.142,4526.606,2.435423,5097.840901,5092.644325
1614.268,4527,2.435438,5098.277401,5093.080381
1614.395,4527.393,2.435453,5098.717369,5093.5199
1614.521,4527.78,2.435467,5099.153874,5093.95596
1614.647,4528.163,2.435482,5099.590383,5094.392023
1614.773,4528.545,2.435497,5100.026894,5094.828089
1614.9,4528.925,2.435511,5100.466871,5095.267619
1615.026,4529.299,2.435526,5100.903388,5095.70369
1615.152,4529.67,2.43554,5101.339906,5096.139764
1615.279,4530.044,2.435555,5101.779892,5096.579301
1615.405,4530.428,2.43557,5102.216416,5097.01538
1615.531,4530.823,2.435584,5102.652943,5097.451462
1615.657,4531.219,2.435599,5103.089472,5097.887546
1615.784,4531.603,2.435614,5103.529468,5098.327094
1615.91,4531.975,2.435628,5103.966003,5098.763183
1616.036,4532.342,2.435643,5104.40254,5099.199275
1616.163,4532.712,2.435657,5104.842544,5099.638831
1616.289,4533.085,2.435672,5105.279087,5100.074928
1616.415,4533.453,2.435687,5105.715632,5100.511028
1616.542,4533.817,2.435701,5106.155644,5100.950592
1616.668,4534.186,2.435716,5106.592194,5101.386697
1616.794,4534.565,2.43573,5107.028747,5101.822805
1616.921,4534.95,2.435745,5107.468767,5102.262377
1617.047,4535.335,2.43576,5107.905325,5102.69849
1617.173,4535.721,2.435774,5108.341886,5103.134605
1617.299,4536.109,2.435789,5108.778449,5103.570724
1617.426,4536.499,2.435803,5109.218479,5104.010306
1617.552,4536.89,2.435818,5109.655048,5104.446429
1617.678,4537.283,2.435833,5110.091619,5104.882555
1617.805,4537.676,2.435847,5110.531658,5105.322145
1617.931,4538.072,2.435862,5110.968234,5105.758277
1618.057,4538.467,2.435877,5111.404813,5106.194411
1618.184,4538.858,2.435891,5111.84486,5106.634009
1618.31,4539.229,2.435906,5112.281444,5107.070148
1618.436,4539.584,2.43592,5112.718031,5107.50629
1618.562,4539.937,2.435935,5113.15462,5107.942434
1618.689,4540.293,2.43595,5113.594677,5108.382043
1618.815,4540.659,2.435964,5114.031272,5108.818192
1618.941,4541.031,2.435979,5114.467869,5109.254344
1619.068,4541.395,2.435993,5114.907934,5109.693961
1619.194,4541.758,2.436008,5115.344537,5110.130118
1619.32,4542.12,2.436023,5115.781142,5110.566279
1619.447,4542.479,2.436037,5116.221215,5111.005903
1619.573,4542.839,2.436052,5116.657825,5111.442068
1619.699,4543.201,2.436066,5117.094438,5111.878236
1619.825,4543.565,2.436081,5117.531054,5112.314407
1619.952,4543.931,2.436095,5117.971137,5112.754041
1620.078,4544.297,2.43611,5118.407758,5113.190217
1620.204,4544.662,2.436125,5118.844382,5113.626396
1620.331,4545.024,2.436139,5119.284473,5114.066038
1620.457,4545.388,2.436154,5119.721102,5114.502222
1620.583,4545.751,2.436168,5120.157733,5114.938408
1620.71,4546.116,2.436183,5120.597832,5115.378059
1620.836,4546.479,2.436198,5121.034469,5115.81425
1620.962,4546.843,2.436212,5121.471108,5116.250444
1621.089,4547.208,2.436227,5121.911215,5116.690103
1621.215,4547.572,2.436241,5122.347859,5117.126302
1621.341,4547.936,2.436256,5122.784506,5117.562504
1621.467,4548.3,2.43627,5123.221156,5117.998708
1621.594,4548.667,2.436285,5123.661274,5118.438377
1621.72,4549.033,2.4363,5124.097928,5118.874587
1621.846,4549.402,2.436314,5124.534586,5119.310799
1621.973,4549.769,2.436329,5124.974711,5119.750476
1622.099,4550.134,2.436343,5125.411374,5120.186694
1622.225,4550.501,2.436358,5125.848039,5120.622914
1622.352,4550.867,2.436373,5126.288173,5121.062599
1622.478,4551.233,2.436387,5126.724843,5121.498824
1622.604,4551.6,2.436402,5127.161517,5121.935052
1622.73,4551.965,2.436416,5127.598192,5122.371283
1622.857,4552.327,2.436431,5128.038336,5122.810978
1622.983,4552.687,2.436445,5128.475017,5123.247214
1623.109,4553.044,2.43646,5128.911701,5123.683452
1623.236,4553.401,2.436475,5129.351853,5124.123156
1623.362,4553.76,2.436489,5129.788542,5124.559399
1623.488,4554.119,2.436504,5130.225233,5124.995646
1623.615,4554.477,2.436518,5130.665393,5125.435357
1623.741,4554.834,2.436533,5131.102089,5125.871608
1623.867,4555.191,2.436547,5131.538789,5126.307862
1623.993,4555.551,2.436562,5131.97549,5126.744119
1624.12,4555.912,2.436576,5132.415661,5127.18384
1624.246,4556.276,2.436591,5132.852368,5127.620102
1624.372,4556.642,2.436605,5133.289077,5128.056367
1624.499,4557.006,2.43662,5133.729255,5128.496096
1624.625,4557.37,2.436635,5134.16597,5128.932366
1624.751,4557.733,2.436649,5134.602688,5129.368638
1624.878,4558.096,2.436664,5135.042874,5129.808376
1625.004,4558.458,2.436678,5135.479597,5130.244653
1625.13,4558.819,2.436693,5135.916322,5130.680933
1625.256,4559.179,2.436707,5136.35305,5131.117216
1625.383,4559.537,2.436722,5136.793246,5131.556964
1625.509,4559.895,2.436737,5137.22998,5131.993252
1625.635,4560.253,2.436751,5137.666715,5132.429542
1625.762,4560.611,2.436766,5138.10692,5132.869298
1625.888,4560.97,2.43678,5138.543661,5133.305594
1626.014,4561.329,2.436795,5138.980404,5133.741892
1626.141,4561.688,2.436809,5139.420617,5134.181656
1626.267,4562.047,2.436824,5139.857365,5134.617959
1626.393,4562.407,2.436838,5140.294117,5135.054265
1626.52,4562.773,2.436853,5140.734337,5135.494037
1626.646,4563.149,2.436867,5141.171094,5135.930348
1626.772,4563.537,2.436882,5141.607853,5136.366662
1626.898,4563.923,2.436897,5142.044615,5136.802979
1627.025,4564.299,2.436911,5142.484845,5137.242761
1627.151,4564.658,2.436926,5142.921613,5137.679083
1627.277,4565.019,2.43694,5143.358382,5138.115407
1627.404,4565.381,2.436955,5143.798621,5138.555197
1627.53,4565.743,2.436969,5144.235396,5138.991527
1627.656,4566.104,2.436984,5144.672173,5139.427859
1627.782,4566.467,2.436998,5145.108953,5139.864194
1627.909,4566.833,2.437013,5145.549202,5140.303994
1628.035,4567.201,2.437027,5145.985987,5140.740334
1628.161,4567.566,2.437042,5146.422775,5141.176677
1628.288,4567.933,2.437056,5146.863032,5141.616485
1628.414,4568.3,2.437071,5147.299825,5142.052833
1628.54,4568.669,2.437085,5147.736621,5142.489183
1628.667,4569.035,2.4371,5148.176886,5142.928999
1628.793,4569.395,2.437114,5148.613687,5143.365355
1628.919,4569.754,2.437129,5149.05049,5143.801713
1629.046,4570.115,2.437144,5149.490763,5144.241537
1629.172,4570.472,2.437158,5149.927572,5144.6779
1629.298,4570.825,2.437173,5150.364383,5145.114266
1629.424,4571.181,2.437187,5150.801197,5145.550635
1629.551,4571.545,2.437202,5151.24148,5145.990469
1629.677,4571.927,2.437216,5151.678299,5146.426843
1629.803,4572.318,2.437231,5152.115121,5146.86322
1629.93,4572.711,2.437245,5152.555412,5147.303062
1630.056,4573.096,2.43726,5152.992239,5147.739444
1630.182,4573.471,2.437274,5153.429068,5148.175828
1630.309,4573.836,2.437289,5153.869368,5148.615678
1630.435,4574.199,2.437303,5154.306202,5149.052067
1630.561,4574.561,2.437318,5154.74304,5149.488459
1630.688,4574.924,2.437332,5155.183346,5149.928317
1630.814,4575.288,2.437347,5155.620189,5150.364715
1630.94,4575.647,2.437361,5156.057034,5150.801114
1631.066,4576,2.437376,5156.493882,5151.237517
1631.193,4576.348,2.43739,5156.934199,5151.677385
1631.319,4576.701,2.437405,5157.371052,5152.113793
1631.445,4577.06,2.437419,5157.807907,5152.550203
1631.572,4577.433,2.437434,5158.248233,5152.990079
1631.698,4577.808,2.437448,5158.685093,5153.426495
1631.824,4578.183,2.437463,5159.121957,5153.862913
1631.951,4578.559,2.437477,5159.56229,5154.302797
1632.077,4578.937,2.437492,5159.999158,5154.73922
1632.203,4579.318,2.437506,5160.436029,5155.175646
1632.329,4579.699,2.437521,5160.872903,5155.612074
1632.456,4580.073,2.437535,5161.313246,5156.051969
1632.582,4580.443,2.43755,5161.750125,5156.488402
1632.708,4580.807,2.437564,5162.187007,5156.924838
1632.835,4581.172,2.437579,5162.627358,5157.364741
1632.961,4581.537,2.437593,5163.064245,5157.801182
1633.087,4581.897,2.437608,5163.501134,5158.237626
1633.214,4582.255,2.437622,5163.941493,5158.677537
1633.34,4582.613,2.437637,5164.378388,5159.113986
1633.466,4582.968,2.437651,5164.815285,5159.550437
1633.592,4583.325,2.437666,5165.252185,5159.986892
1633.719,4583.686,2.43768,5165.692554,5160.426813
1633.845,4584.06,2.437695,5166.129459,5160.863272
1633.971,4584.452,2.437709,5166.566367,5161.299734
1634.098,4584.85,2.437724,5167.006744,5161.739663
1634.224,4585.248,2.437738,5167.443657,5162.17613
1634.35,4585.646,2.437753,5167.880572,5162.6126
1634.477,4586.044,2.437767,5168.320958,5163.052537
1634.603,4586.442,2.437782,5168.757878,5163.489012
1634.729,4586.84,2.437796,5169.194801,5163.925489
1634.855,4587.235,2.437811,5169.631727,5164.36197
1634.982,4587.63,2.437825,5170.072123,5164.801917
1635.108,4588.024,2.43784,5170.509054,5165.238402
1635.234,4588.417,2.437854,5170.945987,5165.67489
1635.361,4588.797,2.437869,5171.386391,5166.114845
1635.487,4589.169,2.437883,5171.823329,5166.551338
1635.613,4589.542,2.437897,5172.26027,5166.987834
1635.74,4589.925,2.437912,5172.700682,5167.427797
1635.866,4590.318,2.437927,5173.137629,5167.864298
1635.992,4590.718,2.437941,5173.574578,5168.300801
1636.119,4591.118,2.437955,5174.014997,5168.740772
1636.245,4591.519,2.43797,5174.451951,5169.17728
1636.371,4591.921,2.437984,5174.888908,5169.613792
1636.497,4592.321,2.437999,5175.325867,5170.050306
1636.624,4592.721,2.438013,5175.766297,5170.490287
1636.75,4593.12,2.438028,5176.203262,5170.926806
1636.876,4593.521,2.438042,5176.640229,5171.363327
1637.003,4593.92,2.438057,5177.080667,5171.803316
1637.129,4594.317,2.438071,5177.517639,5172.239843
1637.255,4594.71,2.438086,5177.954614,5172.676373
1637.381,4595.1,2.4381,5178.391591,5173.112905
1637.508,4595.492,2.438114,5178.832039,5173.552904
1637.634,4595.883,2.438129,5179.269022,5173.989441
1637.76,4596.254,2.438143,5179.706007,5174.425981
1637.887,4596.61,2.438158,5180.146463,5174.865988
1638.013,4596.962,2.438172,5180.583454,5175.302533
1638.139,4597.324,2.438187,5181.020447,5175.73908
1638.266,4597.701,2.438201,5181.460911,5176.179095
1638.392,4598.096,2.438216,5181.897909,5176.615648
1638.518,4598.498,2.43823,5182.33491,5177.052203
1638.645,4598.899,2.438245,5182.775381,5177.492226
1638.771,4599.296,2.438259,5183.212387,5177.928787
1638.897,4599.69,2.438273,5183.649396,5178.36535
1639.023,4600.082,2.438288,5184.086407,5178.801915
1639.15,4600.473,2.438303,5184.526889,5179.241949
1639.276,4600.863,2.438317,5184.963906,5179.67852
1639.402,4601.253,2.438331,5185.400925,5180.115093
1639.529,4601.648,2.438346,5185.841415,5180.555134
1639.655,4602.042,2.43836,5186.278439,5180.991713
1639.781,4602.435,2.438375,5186.715466,5181.428294
1639.908,4602.826,2.438389,5187.155963,5181.868343
1640.034,4603.213,2.438404,5187.592995,5182.304929
1640.16,4603.599,2.438418,5188.03003,5182.741518
1640.286,4603.976,2.438432,5188.467067,5183.17811
1640.413,4604.348,2.438447,5188.907575,5183.618169
1640.539,4604.721,2.438461,5189.344617,5184.054765
1640.665,4605.102,2.438476,5189.781662,5184.491365
1640.792,4605.49,2.43849,5190.222178,5184.931432
1640.918,4605.878,2.438505,5190.659228,5185.368036
1641.044,4606.256,2.438519,5191.096281,5185.804643
1641.171,4606.622,2.438534,5191.536805,5186.244718
1641.297,4606.982,2.438548,5191.973863,5186.681331
1641.423,4607.348,2.438562,5192.410923,5187.117945
1641.549,4607.727,2.438577,5192.847986,5187.554563
1641.676,4608.115,2.438591,5193.28852,5187.994648
1641.802,4608.504,2.438606,5193.725588,5188.431271
1641.928,4608.89,2.43862,5194.162659,5188.867896
1642.055,4609.277,2.438634,5194.603201,5189.307989
1642.181,4609.664,2.438649,5195.040277,5189.744619
1642.307,4610.049,2.438663,5195.477355,5190.181252
1642.434,4610.437,2.438678,5195.917905,5190.621353
1642.56,4610.829,2.438692,5196.354989,5191.057991
1642.686,4611.225,2.438707,5196.792075,5191.494632
1642.812,4611.619,2.438721,5197.229164,5191.931275
1642.939,4612.002,2.438735,5197.669724,5192.371386
1643.065,4612.373,2.43875,5198.106818,5192.808035
1643.191,4612.746,2.438764,5198.543915,5193.244686
1643.318,4613.12,2.438779,5198.984483,5193.684805
1643.444,4613.502,2.438793,5199.421585,5194.121461
1643.57,4613.886,2.438807,5199.858689,5194.558119
1643.697,4614.273,2.438822,5200.299265,5194.998246
1643.823,4614.661,2.438836,5200.736374,5195.43491
1643.949,4615.046,2.438851,5201.173486,5195.871577
1644.076,4615.427,2.438865,5201.61407,5196.311711
1644.202,4615.799,2.43888,5202.051187,5196.748383
1644.328,4616.166,2.438894,5202.488307,5197.185057
1644.454,4616.534,2.438909,5202.92543,5197.621734
1644.581,4616.905,2.438923,5203.366024,5198.061879
1644.707,4617.28,2.438937,5203.803152,5198.498561
1644.833,4617.652,2.438952,5204.240282,5198.935246
1644.96,4618.017,2.438966,5204.680884,5199.375399
1645.086,4618.377,2.438981,5205.118019,5199.812088
1645.212,4618.735,2.438995,5205.555157,5200.248781
1645.339,4619.094,2.439009,5205.995767,5200.688941
1645.465,4619.461,2.439024,5206.43291,5201.125639
1645.591,4619.838,2.439038,5206.870056,5201.562339
1645.717,4620.228,2.439053,5207.307204,5201.999042
1645.844,4620.615,2.439067,5207.747824,5202.439213
1645.97,4621.004,2.439081,5208.184977,5202.87592
1646.096,4621.393,2.439096,5208.622133,5203.312631
1646.223,4621.781,2.43911,5209.062761,5203.75281
1646.349,4622.163,2.439125,5209.499923,5204.189525
1646.475,4622.535,2.439139,5209.937086,5204.626243
1646.602,4622.904,2.439153,5210.377722,5205.06643
1646.728,4623.275,2.439168,5210.814891,5205.503153
1646.854,4623.651,2.439182,5211.252062,5205.939879
1646.98,4624.034,2.439197,5211.689237,5206.376607
1647.107,4624.417,2.439211,5212.129883,5206.816804
1647.233,4624.801,2.439225,5212.567062,5207.253538
1647.359,4625.185,2.43924,5213.004244,5207.690274
1647.486,4625.551,2.439254,5213.444898,5208.130479
1647.612,4625.904,2.439268,5213.882085,5208.56722
1647.738,4626.253,2.439283,5214.319274,5209.003964
1647.865,4626.606,2.439297,5214.759936,5209.444177
1647.991,4626.966,2.439312,5215.197131,5209.880926
1648.117,4627.334,2.439326,5215.634328,5210.317677
1648.244,4627.715,2.43934,5216.074998,5210.757898
1648.37,4628.098,2.439355,5216.5122,5211.194654
1648.496,4628.48,2.439369,5216.949405,5211.631414
1648.622,4628.862,2.439384,5217.386613,5212.068176
1648.749,4629.245,2.439398,5217.827293,5212.508406
1648.875,4629.627,2.439412,5218.264505,5212.945173
1649.001,4630.009,2.439427,5218.701721,5213.381943
1649.128,4630.39,2.439441,5219.142408,5213.822182
1649.254,4630.768,2.439456,5219.579629,5214.258956
1649.38,4631.146,2.43947,5220.016852,5214.695734
1649.506,4631.522,2.439484,5220.454077,5215.132514
1649.633,4631.9,2.439498,5220.894776,5215.572763
1649.759,4632.279,2.439513,5221.332006,5216.009548
1649.885,4632.655,2.439527,5221.76924,5216.446335
1650.012,4633.031,2.439542,5222.209946,5216.886592
1650.138,4633.408,2.439556,5222.647184,5217.323385
1650.264,4633.783,2.43957,5223.084425,5217.76018
1650.391,4634.159,2.439585,5223.525139,5218.200445
1650.517,4634.535,2.439599,5223.962385,5218.637245
1650.643,4634.909,2.439614,5224.399634,5219.074048
1650.77,4635.285,2.439628,5224.840356,5219.51432
1650.896,4635.66,2.439642,5225.277609,5219.951129
1651.022,4636.037,2.439656,5225.714866,5220.387939
1651.148,4636.413,2.439671,5226.152125,5220.824753
1651.275,4636.791,2.439685,5226.592857,5221.265035
1651.401,4637.168,2.4397,5227.030121,5221.701854
1651.527,4637.546,2.439714,5227.467388,5222.138675
1651.654,4637.922,2.439728,5227.908127,5222.578965
1651.78,4638.297,2.439743,5228.345399,5223.015791
1651.906,4638.675,2.439757,5228.782674,5223.45262
1652.033,4639.051,2.439771,5229.223421,5223.892918
1652.159,4639.429,2.439786,5229.660701,5224.329752
1652.285,4639.806,2.4398,5230.097983,5224.766589
1652.411,4640.183,2.439815,5230.535268,5225.203428
1652.538,4640.554,2.439829,5230.976026,5225.643736
1652.664,4640.926,2.439843,5231.413316,5226.080581
1652.79,4641.296,2.439858,5231.850608,5226.517427
1652.917,4641.669,2.439872,5232.291374,5226.957744
1653.043,4642.045,2.439886,5232.728672,5227.394596
1653.169,4642.421,2.439901,5233.165972,5227.83145
1653.296,4642.796,2.439915,5233.606745,5228.271774
1653.422,4643.169,2.439929,5234.044051,5228.708634
1653.548,4643.539,2.439944,5234.481359,5229.145496
1653.674,4643.906,2.439958,5234.918669,5229.582361
1653.801,4644.268,2.439972,5235.359453,5230.022695
1653.927,4644.621,2.439987,5235.796769,5230.459565
1654.053,4644.97,2.440001,5236.234087,5230.896437
1654.18,4645.322,2.440015,5236.674878,5231.33678
1654.306,4645.678,2.44003,5237.112202,5231.773657
1654.432,4646.04,2.440044,5237.549528,5232.210537
1654.559,4646.41,2.440058,5237.990327,5232.650887
1654.685,4646.783,2.440073,5238.427658,5233.087773
1654.811,4647.157,2.440087,5238.864992,5233.52466
1654.938,4647.529,2.440101,5239.305799,5233.965018
1655.064,4647.891,2.440116,5239.743138,5234.401911
1655.19,4648.242,2.44013,5240.180479,5234.838807
1655.316,4648.591,2.440145,5240.617823,5235.275705
1655.443,4648.943,2.440159,5241.05864,5235.716073
1655.569,4649.296,2.440173,5241.495989,5236.152976
1655.695,4649.649,2.440187,5241.933341,5236.589882
1655.822,4650.004,2.440202,5242.374166,5237.030258
1655.948,4650.361,2.440216,5242.811523,5237.467169
1656.074,4650.724,2.44023,5243.248882,5237.904082
1656.201,4651.085,2.440245,5243.689715,5238.344466
1656.327,4651.445,2.440259,5244.12708,5238.781385
1656.453,4651.813,2.440274,5244.564447,5239.218306
1656.579,4652.184,2.440288,5245.001817,5239.65523
1656.706,4652.557,2.440302,5245.44266,5240.095624
1656.832,4652.929,2.440316,5245.880035,5240.532552
1656.958,4653.301,2.440331,5246.317412,5240.969484
1657.085,4653.672,2.440345,5246.758263,5241.409886
1657.211,4654.04,2.440359,5247.195645,5241.846822
1657.337,4654.406,2.440374,5247.633031,5242.283761
1657.464,4654.772,2.440388,5248.073889,5242.724171
1657.59,4655.14,2.440402,5248.51128,5243.161115
1657.716,4655.507,2.440417,5248.948672,5243.598062
1657.842,4655.873,2.440431,5249.386068,5244.035011
1657.969,4656.24,2.440445,5249.826937,5244.475431
1658.095,4656.609,2.440459,5250.264337,5244.912386
1658.221,4656.977,2.440474,5250.70174,5245.349343
1658.348,4657.343,2.440488,5251.142617,5245.78977
1658.474,4657.71,2.440502,5251.580025,5246.226732
1658.6,4658.078,2.440517,5252.017436,5246.663697
1658.727,4658.446,2.440531,5252.45832,5247.104133
1658.853,4658.814,2.440545,5252.895736,5247.541102
1658.979,4659.179,2.44056,5253.333155,5247.978075
1659.105,4659.543,2.440574,5253.770575,5248.41505
1659.232,4659.908,2.440588,5254.21147,5248.855495
1659.358,4660.268,2.440603,5254.648897,5249.292476
1659.484,4660.627,2.440617,5255.086325,5249.729458
1659.611,4660.984,2.440631,5255.527228,5250.169912
1659.737,4661.343,2.440645,5255.964662,5250.606899
1659.863,4661.705,2.44066,5256.402098,5251.04389
1659.99,4662.069,2.440674,5256.843008,5251.484351
1660.116,4662.436,2.440688,5257.28045,5251.921346
1660.242,4662.802,2.440703,5257.717894,5252.358345
1660.369,4663.169,2.440717,5258.158812,5252.798813
1660.495,4663.531,2.440731,5258.596261,5253.235817
1660.621,4663.891,2.440746,5259.033713,5253.672822
1660.747,4664.249,2.44076,5259.471167,5254.109831
1660.874,4664.607,2.440774,5259.912096,5254.55031
1661,4664.967,2.440789,5260.349555,5254.987323
1661.126,4665.329,2.440803,5260.787017,5255.424339
1661.253,4665.689,2.440817,5261.227954,5255.864826
1661.379,4666.049,2.440831,5261.665421,5256.301847
1661.505,4666.411,2.440846,5262.10289,5256.738871
1661.631,4666.768,2.44086,5262.540362,5257.175897
1661.758,4667.129,2.440874,5262.981309,5257.616394
1661.884,4667.494,2.440889,5263.418786,5258.053426
1662.01,4667.864,2.440903,5263.856266,5258.49046
1662.137,4668.238,2.440917,5264.297221,5258.930965
1662.263,4668.608,2.440932,5264.734706,5259.368004
1662.389,4668.971,2.440946,5265.172193,5259.805045
1662.516,4669.33,2.44096,5265.613156,5260.245558
1662.642,4669.69,2.440974,5266.050648,5260.682605
1662.768,4670.054,2.440989,5266.488144,5261.119654
1662.895,4670.426,2.441003,5266.929114,5261.560175
1663.021,4670.803,2.441017,5267.366614,5261.997229
1663.147,4671.18,2.441031,5267.804117,5262.434286
1663.273,4671.558,2.441046,5268.241622,5262.871345
1663.4,4671.932,2.44106,5268.682602,5263.311876
1663.526,4672.306,2.441074,5269.120113,5263.748941
1663.652,4672.679,2.441088,5269.557626,5264.186008
1663.779,4673.053,2.441103,5269.998614,5264.626546
1663.905,4673.428,2.441117,5270.436132,5265.063618
1664.031,4673.804,2.441131,5270.873653,5265.500693
1664.158,4674.177,2.441146,5271.314649,5265.941239
1664.284,4674.549,2.44116,5271.752175,5266.378319
1664.41,4674.922,2.441174,5272.189703,5266.815402
1664.536,4675.291,2.441188,5272.627234,5267.252487
1664.663,4675.655,2.441203,5273.06824,5267.693043
1664.789,4676.023,2.441217,5273.505776,5268.130133
1664.915,4676.396,2.441231,5273.943315,5268.567226
1665.042,4676.769,2.441246,5274.384329,5269.00779
1665.168,4677.142,2.44126,5274.821873,5269.444888
1665.294,4677.512,2.441274,5275.259419,5269.881989
1665.421,4677.881,2.441288,5275.700441,5270.322561
1665.547,4678.25,2.441303,5276.137992,5270.759666
1665.673,4678.623,2.441317,5276.575546,5271.196774
1665.799,4679.003,2.441331,5277.013103,5271.633885
1665.926,4679.383,2.441345,5277.454135,5272.074467
1666.052,4679.758,2.44136,5277.891697,5272.511583
1666.178,4680.125,2.441374,5278.329261,5272.948701
1666.305,4680.489,2.441388,5278.7703,5273.389291
1666.431,4680.85,2.441402,5279.20787,5273.826414
1666.557,4681.207,2.441417,5279.645442,5274.26354
1666.684,4681.565,2.441431,5280.086489,5274.704138
1666.81,4681.926,2.441445,5280.524066,5275.141269
1666.936,4682.292,2.441459,5280.961646,5275.578402
1667.062,4682.662,2.441473,5281.399228,5276.015538
1667.189,4683.035,2.441488,5281.840285,5276.456146
1667.315,4683.406,2.441502,5282.277872,5276.893287
1667.441,4683.775,2.441516,5282.715462,5277.330431
1667.568,4684.141,2.441531,5283.156528,5277.771047
1667.694,4684.506,2.441545,5283.594122,5278.208196
1667.82,4684.874,2.441559,5284.03172,5278.645347
1667.947,4685.242,2.441573,5284.472793,5279.08597
1668.073,4685.608,2.441587,5284.910395,5279.523127
1668.199,4685.971,2.441602,5285.348,5279.960286
1668.326,4686.336,2.441616,5285.789081,5280.400917
1668.452,4686.711,2.44163,5286.226691,5280.838081
1668.578,4687.092,2.441644,5286.664304,5281.275248
1668.704,4687.473,2.441659,5287.101919,5281.712417
1668.831,4687.854,2.441673,5287.54301,5282.153058
1668.957,4688.237,2.441687,5287.980631,5282.590233
1669.083,4688.62,2.441701,5288.418254,5283.027409
1669.21,4688.999,2.441716,5288.859353,5283.468059
1669.336,4689.379,2.44173,5289.296981,5283.905241
1669.462,4689.759,2.441744,5289.734611,5284.342425
1669.589,4690.137,2.441758,5290.175718,5284.783082
1669.715,4690.499,2.441773,5290.613353,5285.220272
1669.841,4690.854,2.441787,5291.050992,5285.657464
1669.967,4691.212,2.441801,5291.488633,5286.094658
1670.094,4691.577,2.441815,5291.929749,5286.535325
1670.22,4691.949,2.44183,5292.367395,5286.972525
1670.346,4692.325,2.441844,5292.805044,5287.409728
1670.473,4692.698,2.441858,5293.246168,5287.850403
1670.599,4693.074,2.441872,5293.683822,5288.28761
1670.725,4693.451,2.441886,5294.121478,5288.72482
1670.852,4693.824,2.441901,5294.56261,5289.165502
1670.978,4694.188,2.441915,5295.000271,5289.602718
1671.104,4694.553,2.441929,5295.437935,5290.039935
1671.23,4694.918,2.441943,5295.875601,5290.477155
1671.357,4695.29,2.441958,5296.316744,5290.917848
1671.483,4695.66,2.441972,5296.754415,5291.355073
1671.609,4696.029,2.441986,5297.192089,5291.792301
1671.736,4696.398,2.442,5297.633239,5292.233002
1671.862,4696.768,2.442014,5298.070918,5292.670235
1671.988,4697.14,2.442029,5298.5086,5293.10747
1672.115,4697.511,2.442043,5298.949758,5293.548178
1672.241,4697.883,2.442057,5299.387445,5293.985419
1672.367,4698.255,2.442071,5299.825134,5294.422662
1672.494,4698.625,2.442086,5300.2663,5294.863378
1672.62,4698.99,2.4421,5300.703994,5295.300626
1672.746,4699.355,2.442114,5301.141691,5295.737877
1672.872,4699.725,2.442128,5301.57939,5296.17513
1672.999,4700.1,2.442142,5302.020566,5296.615856
1673.125,4700.479,2.442157,5302.458271,5297.053114
1673.251,4700.853,2.442171,5302.895978,5297.490375
1673.378,4701.219,2.442185,5303.337161,5297.931109
1673.504,4701.575,2.442199,5303.774874,5298.368375
1673.63,4701.932,2.442214,5304.212588,5298.805644
1673.756,4702.287,2.442228,5304.650306,5299.242915
1673.883,4702.647,2.442242,5305.0915,5299.683659
1674.009,4703.009,2.442256,5305.529222,5300.120935
1674.135,4703.373,2.44227,5305.966947,5300.558214
1674.262,4703.738,2.442284,5306.408148,5300.998966
1674.388,4704.106,2.442299,5306.845878,5301.436249
1674.514,4704.476,2.442313,5307.283611,5301.873536
1674.641,4704.85,2.442327,5307.72482,5302.314295
1674.767,4705.223,2.442341,5308.162558,5302.751587
1674.893,4705.599,2.442355,5308.600298,5303.188881
1675.02,4705.977,2.44237,5309.041515,5303.629648
1675.146,4706.354,2.442384,5309.47926,5304.066947
1675.272,4706.727,2.442398,5309.917008,5304.504248
1675.398,4707.099,2.442412,5310.354758,5304.941552
1675.525,4707.474,2.442426,5310.795985,5305.38233
1675.651,4707.852,2.442441,5311.233741,5305.819639
